germplasmName,studyName,value
Piranha CL+,EWashingtonCereals_SWW_CON_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_CON_2019,3851.7877574286294
Jasper,EWashingtonCereals_SWW_FAR_2014,5299.886351411607
Jasper,EWashingtonCereals_SWW_DST_2013,5299.886351411607
LCS Shine,EWashingtonCereals_SWW_EUR_2019,5620.3799279125815
Jasper,EWashingtonCereals_SWW_EUR_2019,5299.886351411607
LCS Hulk,EWashingtonCereals_SWW_EUR_2019,5605.550490301441
Norwest Duet,EWashingtonCereals_SWW_EUR_2019,5375.240543926388
Norwest Duet,EWashingtonCereals_SWW_MLK_2016,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_MLK_2016,5605.550490301441
Jasper,EWashingtonCereals_SWW_MLK_2014,5299.886351411607
Jasper,EWashingtonCereals_SWW_LND_2014,5299.886351411607
Piranha CL+,EWashingtonCereals_WWCL_EUR_2019,5417.117261538472
Sockeye CL+,EWashingtonCereals_WWCL_EUR_2019,5691.14090561883
Jasper,EWashingtonCereals_SWW_HH_2014,5299.886351411607
Jasper,EWashingtonCereals_SWW_PUL_2014,5299.886351411607
Jasper,EWashingtonCereals_SWW_LAM_2014,5299.886351411607
Sockeye CL+,EWashingtonCereals_SWW_STJ_2019,5691.14090561883
Jasper,EWashingtonCereals_SWW_STJ_2019,5299.886351411607
Piranha CL+,EWashingtonCereals_SWW_STJ_2019,5417.117261538472
Norwest Duet,EWashingtonCereals_SWW_STJ_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_STJ_2019,5605.550490301441
Norwest Duet,EWashingtonCereals_SWW_DTN_2016,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_DTN_2016,5605.550490301441
Jameson,EWashingtonCereals_SWW_RIT_2019,3871.5973580297004
LCS Shine,EWashingtonCereals_SWW_RIT_2019,5620.3799279125815
Jasper,EWashingtonCereals_SWW_RIT_2019,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_RIT_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_RIT_2019,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_RIT_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_RIT_2019,3851.7877574286294
Jasper,EWashingtonCereals_SWW_CLT_2014,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_FAR_2016,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_FAR_2016,5605.550490301441
Jasper,EWashingtonCereals_SWW_HAR_2013,5299.886351411607
Jameson,EWashingtonCereals_SWW_RIT_2018,3871.5973580297004
Jasper,EWashingtonCereals_SWW_RIT_2018,5299.886351411607
Devote,EWashingtonCereals_SWW_RIT_2018,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_RIT_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_RIT_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_RIT_2018,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_MVW_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_MVW_2018,5620.3799279125815
Jasper,EWashingtonCereals_SWW_MVW_2018,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_MVW_2018,5375.240543926388
Jasper,EWashingtonCereals_SWW_RER_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_RER_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_RER_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_RER_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_RER_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_RER_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_RER_2020,5417.117261538472
Norwest Duet,EWashingtonCereals_SWW_WAL_2016,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_WAL_2016,5605.550490301441
Jameson,EWashingtonCereals_SWW_CRT_2019,3871.5973580297004
LCS Shine,EWashingtonCereals_SWW_CRT_2019,5620.3799279125815
Jasper,EWashingtonCereals_SWW_CRT_2019,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_CRT_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_CRT_2019,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_CRT_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_CRT_2019,3851.7877574286294
Jasper,EWashingtonCereals_SWW_CON_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_CON_2020,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_CON_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_CON_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_CON_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_CON_2020,5417.117261538472
LCS Shine,EWashingtonCereals_SWW_CON_2020,5620.3799279125815
Jameson,EWashingtonCereals_SWW_STA_2018,3871.5973580297004
Jasper,EWashingtonCereals_SWW_STA_2018,5299.886351411607
Devote,EWashingtonCereals_SWW_STA_2018,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_STA_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_STA_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_STA_2018,5620.3799279125815
Jameson,EWashingtonCereals_SWW_ALM_2019,3871.5973580297004
LCS Shine,EWashingtonCereals_SWW_ALM_2019,5620.3799279125815
Jasper,EWashingtonCereals_SWW_ALM_2019,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_ALM_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_ALM_2019,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_ALM_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_ALM_2019,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_STJ_2016,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_STJ_2016,5605.550490301441
LCS Hulk,EWashingtonCereals_SWW_PUL_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_PUL_2018,5620.3799279125815
Jasper,EWashingtonCereals_SWW_PUL_2018,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_PUL_2018,5375.240543926388
Norwest Duet,EWashingtonCereals_SWW_PUL_2016,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_PUL_2016,5605.550490301441
Norwest Duet,EWashingtonCereals_SWW_HAR_2020,5375.240543926388
Jasper,EWashingtonCereals_SWW_HAR_2020,5299.886351411607
LCS Shine,EWashingtonCereals_SWW_HAR_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_HAR_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_HAR_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_HAR_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_HAR_2020,5417.117261538472
Sockeye CL+,EWashingtonCereals_SWW_PUL_2019,5691.14090561883
Jasper,EWashingtonCereals_SWW_PUL_2019,5299.886351411607
Piranha CL+,EWashingtonCereals_SWW_PUL_2019,5417.117261538472
Norwest Duet,EWashingtonCereals_SWW_PUL_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_PUL_2019,5605.550490301441
Jameson,EWashingtonCereals_SWW_LND_2019,3871.5973580297004
LCS Shine,EWashingtonCereals_SWW_LND_2019,5620.3799279125815
Jasper,EWashingtonCereals_SWW_LND_2019,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_LND_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_LND_2019,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_LND_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_LND_2019,3851.7877574286294
LCS Shine,EWashingtonCereals_SWW_MVW_2017,5620.3799279125815
Jasper,EWashingtonCereals_SWW_MVW_2017,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_MVW_2017,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_MVW_2017,5605.550490301441
Sockeye CL+,EWashingtonCereals_SWW_MVW_2019,5691.14090561883
Jasper,EWashingtonCereals_SWW_MVW_2019,5299.886351411607
Piranha CL+,EWashingtonCereals_SWW_MVW_2019,5417.117261538472
Norwest Duet,EWashingtonCereals_SWW_MVW_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_MVW_2019,5605.550490301441
Sockeye CL+,EWashingtonCereals_SWW_DST_2019,5691.14090561883
Jasper,EWashingtonCereals_SWW_DST_2019,5299.886351411607
Piranha CL+,EWashingtonCereals_SWW_DST_2019,5417.117261538472
Norwest Duet,EWashingtonCereals_SWW_DST_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_DST_2019,5605.550490301441
Jasper,EWashingtonCereals_SWW_LND_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_LND_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_LND_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_LND_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_LND_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_LND_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_LND_2020,5417.117261538472
Jameson,EWashingtonCereals_SWW_ANA_2019,3871.5973580297004
Jasper,EWashingtonCereals_SWW_ANA_2019,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_ANA_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_ANA_2019,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_ANA_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_ANA_2019,3851.7877574286294
Sockeye CL+,EWashingtonCereals_SWW_FAF_2020,5691.14090561883
Norwest Duet,EWashingtonCereals_SWW_FAF_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_FAF_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_FAF_2020,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_FAF_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_FAF_2020,5299.886351411607
Jasper,EWashingtonCereals_SWW_LAM_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_LAM_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_LAM_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_LAM_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_LAM_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_LAM_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_LAM_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_ANA_2017,5299.886351411607
Devote,EWashingtonCereals_SWW_ANA_2017,3851.7877574286294
LCS Hulk,EWashingtonCereals_SWW_ANA_2017,5605.550490301441
Norwest Duet,EWashingtonCereals_SWW_ANA_2017,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_DTN_2018,5605.550490301441
Norwest Duet,EWashingtonCereals_SWW_DTN_2018,5375.240543926388
Jasper,EWashingtonCereals_SWW_DTN_2018,5299.886351411607
LCS Shine,EWashingtonCereals_SWW_DTN_2018,5620.3799279125815
Jameson,EWashingtonCereals_SWW_CON_2018,3871.5973580297004
Jasper,EWashingtonCereals_SWW_CON_2018,5299.886351411607
Devote,EWashingtonCereals_SWW_CON_2018,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_CON_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_CON_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_CON_2018,5620.3799279125815
LCS Shine,EWashingtonCereals_SWW_PUL_2017,5620.3799279125815
Jasper,EWashingtonCereals_SWW_PUL_2017,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_PUL_2017,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_PUL_2017,5605.550490301441
Sockeye CL+,EWashingtonCereals_SWW_FAF_2019,5691.14090561883
Jasper,EWashingtonCereals_SWW_FAF_2019,5299.886351411607
Piranha CL+,EWashingtonCereals_SWW_FAF_2019,5417.117261538472
Norwest Duet,EWashingtonCereals_SWW_FAF_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_FAF_2019,5605.550490301441
Jameson,EWashingtonCereals_SWW_LND_2018,3871.5973580297004
Jasper,EWashingtonCereals_SWW_LND_2018,5299.886351411607
Devote,EWashingtonCereals_SWW_LND_2018,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_LND_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_LND_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_LND_2018,5620.3799279125815
Jasper,EWashingtonCereals_SWW_ANA_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_ANA_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_ANA_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_ANA_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_ANA_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_ANA_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_ANA_2020,5417.117261538472
LCS Hulk,EWashingtonCereals_SWW_STJ_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_STJ_2018,5620.3799279125815
Jasper,EWashingtonCereals_SWW_STJ_2018,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_STJ_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_DST_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_DST_2018,5620.3799279125815
Jasper,EWashingtonCereals_SWW_DST_2018,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_DST_2018,5375.240543926388
Sockeye CL+,EWashingtonCereals_SWW_DTN_2020,5691.14090561883
Norwest Duet,EWashingtonCereals_SWW_DTN_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_DTN_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_DTN_2020,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_DTN_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_DTN_2020,5299.886351411607
LCS Hulk,EWashingtonCereals_SWW_WAL_2020,5605.550490301441
Norwest Duet,EWashingtonCereals_SWW_WAL_2020,5375.240543926388
Jasper,EWashingtonCereals_SWW_WAL_2020,5299.886351411607
LCS Shine,EWashingtonCereals_SWW_WAL_2020,5620.3799279125815
Piranha CL+,EWashingtonCereals_SWW_MLK_2020,5417.117261538472
Norwest Duet,EWashingtonCereals_SWW_MLK_2020,5375.240543926388
Sockeye CL+,EWashingtonCereals_SWW_MLK_2020,5691.14090561883
Jasper,EWashingtonCereals_SWW_MLK_2020,5299.886351411607
LCS Hulk,EWashingtonCereals_SWW_MLK_2020,5605.550490301441
LCS Hulk,EWashingtonCereals_SWW_EUR_2018,5605.550490301441
Norwest Duet,EWashingtonCereals_SWW_EUR_2018,5375.240543926388
Jasper,EWashingtonCereals_SWW_EUR_2018,5299.886351411607
LCS Shine,EWashingtonCereals_SWW_EUR_2018,5620.3799279125815
Sockeye CL+,EWashingtonCereals_SWW_MVW_2020,5691.14090561883
Norwest Duet,EWashingtonCereals_SWW_MVW_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_MVW_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_MVW_2020,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_MVW_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_MVW_2020,5299.886351411607
Jasper,EWashingtonCereals_SWW_CRT_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_CRT_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_CRT_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_CRT_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_CRT_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_CRT_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_CRT_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_BIK_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_BIK_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_BIK_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_BIK_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_BIK_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_BIK_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_BIK_2020,5417.117261538472
Sockeye CL+,EWashingtonCereals_SWW_STJ_2020,5691.14090561883
Norwest Duet,EWashingtonCereals_SWW_STJ_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_STJ_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_STJ_2020,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_STJ_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_STJ_2020,5299.886351411607
Jameson,EWashingtonCereals_SWW_RER_2019,3871.5973580297004
LCS Shine,EWashingtonCereals_SWW_RER_2019,5620.3799279125815
Jasper,EWashingtonCereals_SWW_RER_2019,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_RER_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_RER_2019,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_RER_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_RER_2019,3851.7877574286294
Jasper,EWashingtonCereals_SWW_ALM_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_ALM_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_ALM_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_ALM_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_ALM_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_ALM_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_ALM_2020,5417.117261538472
Jameson,EWashingtonCereals_SWW_LAM_2019,3871.5973580297004
LCS Shine,EWashingtonCereals_SWW_LAM_2019,5620.3799279125815
Jasper,EWashingtonCereals_SWW_LAM_2019,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_LAM_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_LAM_2019,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_LAM_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_LAM_2019,3851.7877574286294
Jameson,EWashingtonCereals_SWW_ANA_2018,3871.5973580297004
Jasper,EWashingtonCereals_SWW_ANA_2018,5299.886351411607
Devote,EWashingtonCereals_SWW_ANA_2018,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_ANA_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_ANA_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_ANA_2018,5620.3799279125815
Norwest Duet,EWashingtonCereals_SWW_RER_2016,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_RER_2016,5605.550490301441
Sockeye CL+,EWashingtonCereals_SWW_CLT_2020,5691.14090561883
Norwest Duet,EWashingtonCereals_SWW_CLT_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_CLT_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_CLT_2020,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_CLT_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_CLT_2020,5299.886351411607
LCS Shine,EWashingtonCereals_SWW_STA_2019,5620.3799279125815
Jasper,EWashingtonCereals_SWW_STA_2019,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_STA_2019,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_STA_2019,5605.550490301441
Jameson,EWashingtonCereals_SWW_STA_2019,3871.5973580297004
Piranha CL+,EWashingtonCereals_SWW_STA_2019,5417.117261538472
Devote,EWashingtonCereals_SWW_STA_2019,3851.7877574286294
Jameson,EWashingtonCereals_SWW_HH_2018,3871.5973580297004
Jasper,EWashingtonCereals_SWW_HH_2018,5299.886351411607
Devote,EWashingtonCereals_SWW_HH_2018,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_HH_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_HH_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_HH_2018,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_WAL_2018,5605.550490301441
Norwest Duet,EWashingtonCereals_SWW_WAL_2018,5375.240543926388
Jasper,EWashingtonCereals_SWW_WAL_2018,5299.886351411607
LCS Shine,EWashingtonCereals_SWW_WAL_2018,5620.3799279125815
Jasper,EWashingtonCereals_SWW_HH_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_HH_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_HH_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_HH_2020,5605.550490301441
Jameson,EWashingtonCereals_SWW_HH_2020,3871.5973580297004
Devote,EWashingtonCereals_SWW_HH_2020,3851.7877574286294
Piranha CL+,EWashingtonCereals_SWW_HH_2020,5417.117261538472
Jameson,EWashingtonCereals_SWW_RER_2018,3871.5973580297004
Jasper,EWashingtonCereals_SWW_RER_2018,5299.886351411607
Devote,EWashingtonCereals_SWW_RER_2018,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_RER_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_RER_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_RER_2018,5620.3799279125815
Sockeye CL+,EWashingtonCereals_SWW_DST_2020,5691.14090561883
Norwest Duet,EWashingtonCereals_SWW_DST_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_DST_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_DST_2020,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_DST_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_DST_2020,5299.886351411607
Jameson,EWashingtonCereals_SWW_HAR_2018,3871.5973580297004
Jasper,EWashingtonCereals_SWW_HAR_2018,5299.886351411607
Devote,EWashingtonCereals_SWW_HAR_2018,3851.7877574286294
Norwest Duet,EWashingtonCereals_SWW_HAR_2018,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_HAR_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_HAR_2018,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_CLT_2018,5605.550490301441
LCS Shine,EWashingtonCereals_SWW_CLT_2018,5620.3799279125815
Jasper,EWashingtonCereals_SWW_CLT_2018,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_CLT_2018,5375.240543926388
Sockeye CL+,EWashingtonCereals_SWW_FAR_2020,5691.14090561883
Norwest Duet,EWashingtonCereals_SWW_FAR_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_FAR_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_FAR_2020,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_FAR_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_FAR_2020,5299.886351411607
Norwest Duet,EWashingtonCereals_SWW_PSC_2016,5375.240543926388
LCS Hulk,EWashingtonCereals_SWW_PSC_2016,5605.550490301441
Sockeye CL+,EWashingtonCereals_SWW_PUL_2020,5691.14090561883
Norwest Duet,EWashingtonCereals_SWW_PUL_2020,5375.240543926388
LCS Shine,EWashingtonCereals_SWW_PUL_2020,5620.3799279125815
LCS Hulk,EWashingtonCereals_SWW_PUL_2020,5605.550490301441
Piranha CL+,EWashingtonCereals_SWW_PUL_2020,5417.117261538472
Jasper,EWashingtonCereals_SWW_PUL_2020,5299.886351411607
Piranha CL+,EWashingtonCereals_WWCL_EUR_2020,5417.117261538472
Sockeye CL+,EWashingtonCereals_WWCL_EUR_2020,5691.14090561883
LCS Hulk,NIdahoCereals_SWW_BON_2017,5605.550490301441
Jasper,NIdahoCereals_SWW_BON_2017,5299.886351411607
Norwest Duet,NIdahoCereals_SWW_BON_2017,5375.240543926388
Jasper,SEIdahoCereals_SWW_RK_2020,5299.886351411607
LCS Hulk,SEIdahoCereals_SWW_RK_2020,5605.550490301441
Sockeye CL+,SEIdahoCereals_SWW_RK_2020,5691.14090561883
Norwest Duet,SEIdahoCereals_SWW_RK_2020,5375.240543926388
LCS Shine,SEIdahoCereals_SWW_RK_2020,5620.3799279125815
Devote,SEIdahoCereals_SWW_RK_2020,3851.7877574286294
Sockeye CL+,NIdahoCereals_WWCL_LEW_2020,5691.14090561883
Piranha CL+,NIdahoCereals_WWCL_LEW_2020,5417.117261538472
Devote,SEIdahoCereals_SWW_SOS_2020,3851.7877574286294
LCS Hulk,SEIdahoCereals_SWW_SOS_2020,5605.550490301441
LCS Shine,SEIdahoCereals_SWW_SOS_2020,5620.3799279125815
Sockeye CL+,SEIdahoCereals_SWW_SOS_2020,5691.14090561883
Jasper,SEIdahoCereals_SWW_SOS_2020,5299.886351411607
Norwest Duet,SEIdahoCereals_SWW_SOS_2020,5375.240543926388
Norwest Duet,EWashingtonCereals_SWW_EUR_2017_blends,5375.240543926388
Jasper,SEIdahoCereals_SWW_RI_2020_dryland,5299.886351411607
Devote,SEIdahoCereals_SWW_RI_2020_dryland,3851.7877574286294
Piranha CL+,SEIdahoCereals_SWW_RI_2020_dryland,5417.117261538472
LCS Shine,SEIdahoCereals_SWW_RI_2020_dryland,5620.3799279125815
Norwest Duet,SEIdahoCereals_SWW_RI_2020_dryland,5375.240543926388
Sockeye CL+,SEIdahoCereals_SWW_RI_2020_dryland,5691.14090561883
LCS Hulk,SEIdahoCereals_SWW_RI_2020_dryland,5605.550490301441
Jasper,SEIdahoCereals_SWW_KIM_2020,5299.886351411607
Norwest Duet,SEIdahoCereals_SWW_KIM_2020,5375.240543926388
LCS Hulk,SEIdahoCereals_SWW_KIM_2020,5605.550490301441
Sockeye CL+,SEIdahoCereals_SWW_KIM_2020,5691.14090561883
Piranha CL+,SEIdahoCereals_SWW_KIM_2020,5417.117261538472
