germplasmName,studyName,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
BOB_DOLE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP43-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
TAM302,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8441_U8549_A8,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP74-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
Joe,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP52-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP51-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP28-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP71-7,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP42-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
CO13D01383,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
CENTURA,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP42-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
Joe,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9362-C_C3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP58-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP03-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ZENDA,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9232-G_B8,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP70-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP71-5,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9277-C_A1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
EXPEDITION,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9317-P_C8,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
BOB_DOLE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP23-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9289-A_A7,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP19-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
PW_2_22_2_E11,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
X111482-1.8.2.2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP72-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP46-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9237-E_D4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP71-8,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP11-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
NI06736,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KanMark,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
NUHORIZON,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
Joe,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP12-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
OK05122,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KanMark,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP09-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP43-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP49-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP16-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP19-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9001-E-D12-D,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP52-5,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8502/U8316/U8383_D2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8453_B5,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
THUNDERBOLT,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP46-7,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP04-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP51-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP04-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS090387K-20,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9103-F_E10,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP17-5,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8434_C2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KanMark,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
X111482-1.8.2.1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP51-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U7907.11.3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ANTELOPE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP03-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8441_U8549_A8,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
COLT,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
OK06114,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP20-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9006-AI-D16-F,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ZENDA,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP30-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8492-J.T1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ALLIANCE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ZENDA,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP14-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP71-11,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP37-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
Joe,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9237-E_D4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS090387K-20,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP04-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
CO04W320,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP11-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9326-I_A7,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15COGDPOP69-5,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP52-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9371-D_D8,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP18-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
TX02A0252,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
TAM401,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
BOB_DOLE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
TX06V7266,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP29-3,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP45-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8551_E1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP16-4,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8551_A2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16COGDPOP72-6,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9232-B_A2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9004-B-A01-B,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS15RLGDPOP30-1,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
Joe,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
X111616-1.6.9.8,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16RLGDPOP43-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9103-F_E10,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U8816-V-D10-G,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9246-H_C10,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
KS16GD2POP06-2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9401-A_E9,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
ZENDA,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
BOB_DOLE,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9108-F_E9,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
U9408-A_C2,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
OK11D25056,TCAP_2023_HUTKS,11.531459074733096,18.528398576512455,5.421209964412811,1.805053380782918,65.78540925266904,3.5062633451957295,15.135231316725978
